subject,story_id,story,imagine,response,rating_will,rating_justif,ratingRT,justifRT,stamp
497,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"i imagine myself not being in a nice person and totally focused on getting the promotion, so i focused on the bad stuff my coworker has done, and try to put goog",1.98,1.94,7184,3402,1/19/21 14:43
290,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"working, dawn, grand, clink, font, ",5.09,4.94,2407,1859,1/19/21 14:43
339,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"I sit down in a seat, only to deny a lady to not think on her feet.",1.4,1.77,8984,967,1/19/21 14:43
380,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,I feel bad about it because I could reasonably guess who dropped the fifty-dollar bill on the ground. I put it in my pocket while looking around to ensure no one else notices me doing so,5.12,3.9,18937,1690,1/19/21 14:43
410,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"I am exhausted and though I know my husband has worked all day, his day cannot be compared to mine. I am physically and mentally drained, birthing in itself was difficult, one night my husband checking on our baby it will not kill him nor will take away his sleep as Im the one who mostly does the taking care of during the night. having an hour or two of sleep will make me feel somewhat recharged to take on the day in the morning. I feel horrid for what I am doing but I need a break and this is the only way I can squeeze in break.",6.99,6.94,4643,1670,1/19/21 14:43
496,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,I will try to ignore that person. I will try to pretend that I myself is very sick and hence weak. I will try to go from there as quickly as I can,1.98,1.99,1961,1756,1/19/21 14:43
479,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,being in my ad very tired when I hear tha baby start to cry. I stay very still and wait for my husband to et up and take of the baby so that I can stay in bed,5.79,5.9,13013,2448,1/19/21 14:43
543,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"I imagine that I would feel a bit annoyed with my roommate for asking for help. I imagine that I had a long week and I just wanted to enjoy myself for a bit. If he was still struggling after I came back, then I would help him.",4,3.04,35351,1438,1/19/21 14:43
402,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I imagine that I am extremely desperate to get rid of the car, so I have told this person that the car doesn't have any flaws. I feel guilty imagining myself in this situation as I am sure this would put the other person at risk of incurring steep costs trying to repair any damages and in the worst case scenario, they run the risk of getting into an accident. ",1.52,1,13196,5148,1/19/21 14:43
455,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,meat sleet sheet pleat greet neat feet shill shrill kill fill shrink pink sink plink rink dove shove,6.99,6.94,5447,2710,1/19/21 14:43
476,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"feet, meet, seat, meat, frown, clown, free, flee, me, sill, dill, kill, mill, till, round, sink, frill, mink, link, cards, ",6.02,4.5,18299,7144,1/19/21 14:43
465,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"
Otherwise in real life, situations are like this. I would turn to the side, pretend to snore. I would expect my wife to get up and visit the baby. When I am very tired, it is to be expected.",1.23,1.96,15436,4181,1/19/21 14:43
408,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"train/bain/stain/lain/crane
down/brown/town/clown
seat/beat/leet/teet/wheat
",5.03,5,156319,2350,1/19/21 14:43
557,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,I made every excuse to not help my roommate. I would fill my book bag with books and then tell him I'm going to the library to study. I woudl bring extra bar clothes and place them in my bag so I can change out before heading out to the bar. ,1.07,2.98,4360,1442,1/19/21 14:43
303,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"moo, view, who, sell, bell, quell, fell, shell, hell, loss, cost, floss, ball, call, hall, doll, be, see, fee, key, arts, dove, love",2,2.07,11938,2808,1/19/21 14:43
352,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,My co-worker performance may be exceptional but he might get a big reward and position. SO the best way is to analyze his worst performance and have a chance over him.,1.95,1.05,5077,3968,1/19/21 14:43
448,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,tut butt pine fine wine bind bunt cunt ,4.74,5.22,13206,1341,1/19/21 14:43
