subject,version,condition,story,imagine,response,rating,stamp,id,rationalization
48,imagine_v1,1,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You admit that the car has a flaw, and tell the customer about a different car dealership with a better car.",1,"While looking over an old used Dodge Intrepid a customer asks me if it has any problems. I explain to him that this car is likely on its last legs and would be better sold for parts. He expresses to me that he is really interested in this model and for a car about the same price. After that, I do try to offer him some other options on our lot be express that if he really want to find this car at this price there is another dealership down the road.",6,11/4/15 14:10,574,NA
48,imagine_v1,1,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is near the back of the line, and you know they really want to see the movie, so you offer to give up your spot in line for them.",1,Upon hearing the guy at the ticket booth yell out that there are only twenty more tickets available I can hear someone sigh behind me quite audibly and saying something to the effect of being very disappointed if he can't see the movie. I only wanted to see it because I didn't feel like following my girlfriend around while she was shopping in the mall all evening. Since I had no great interest in really seeing this movie in particular I call to the guy to take my place since I know that there are only a few people in front of me.,4,11/4/15 14:14,593,NA
48,imagine_v1,1,"You're a teenager, and your parents give you five dollars to buy ice cream cones for you and your sibling. You use the money to buy one big ice cream cone, and give it to your sibling.",0,,7,11/4/15 14:14,594,NA
48,imagine_v1,1,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You say yes, and help them for the rest of the night.",0,,6,11/4/15 14:14,596,NA
48,imagine_v1,1,You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. You invite the person over to your table and offer them your seat.,0,,4,11/4/15 14:14,598,NA
48,imagine_v1,1,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You run after the person to tell them they dropped it.",1,"Up ahead of me I see someone walking and half notice that maybe something fell out of his pocket. A few steps later I notice a fifty-dollar bill and the ground. I call out, 'excuse me I think you dropped something. Did you have any money in your pocket?' As he turns he's already clutching at the pocket I thought I had seen him reach into before and he begins hurrying back. Based on the look in his eyes I can tell that he is missing the money and I hold it up to hand it to him.",6,11/4/15 14:18,616,NA
48,imagine_v1,1,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You stay standing, and let the person take the seat.",1,"After I board the train and weave through some of the standing people I notice an empty seat. However, a soon as I am about to sit I also see an elderly lady fidgeting with some groceries but she is facing away from the seat. I tap her on the shoulder and motion toward the seat. With a smile, she thanks me and I move around her to allow her to sit down.",7,11/4/15 14:22,644,NA
48,imagine_v1,1,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the best parts of your co-worker's performance.,1,I see myself working at my desk when my boss comes up to me and tells me about a promotion and that he is deciding between me and another employee. I explain to him that in all fairness that the other employee is a great worker and a resource to the company; while I would definitely want the position it is a matter of my boss to decide which of us really deserves it.,6,11/4/15 14:25,657,NA
48,imagine_v1,1,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You decide to remake the soup with vegetable broth.",0,,5,11/4/15 14:25,659,NA
48,imagine_v1,1,You are walking out of the grocery store. A volunteer from the local food bank asks you if you have any food to donate. You give the volunteer a big portion of your food.,0,,5,11/4/15 14:26,660,NA
48,imagine_v1,1,"You are walking through a pretty park, drinking a soda. You finish your soda and want to throw out the can, but can't find a trash bin. You see someone else's soda can lying in the grass. You pick up the other soda can, and carry both back to your house.",0,,7,11/4/15 14:26,661,NA
