subject,story_id,story,imagine,response,rating_will,rating_justif,ratingRT,justifRT,stamp
111,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"I would feel really bad about it, but I think I would do it anyway. I'm not sure; can they be allergic now that they haven't had meat for so long? I actually wouldn't know what to do here. I would consider it if it didn't make my guest unwell.",4.04,3,3652,1267,1/30/19 15:26
50,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"I feel a little bad once I get to the bar, until I get a couple of drinks in me. Then I feel better, to some extent, though I start wondering if my roommate will finish up (or give up) and head to the same bar. I think maybe I should go to another bar. Or maybe I should go pick up a 6-pack or a bottle and take it back. I could help my roommate now and it wouldn't be so bad, seeing as how I got a buzz. I could confess I'm an ass and hand them a beer and we'd be laughing about it in 30 minutes. I sit instead and nurse another drink and look cautiously at the door every so often. ",1.5,1.98,9927,4712,1/30/19 15:26
61,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,I imagine I can hear the sounds of resistance to my behaviour behind me and am wondering if someone is going to throw something at the back of my head to straighten me out. I am a little pleased at not having to wait but that is heavily outweighed by the concern of the anger of the people behind me. I am wondering if my friend is as uncomfortable as I am and just how weak my friend is for letting me do it. I am wondering,1,1,7400,3535,1/30/19 15:26
73,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,I can see the annoying florescent light of the cafeteria with long brown tables with plastic chairs. There is plenty of noise bouncing off the walls. The food is in plastic trays with dividers in them,5.97,5.98,8981,5274,1/30/19 15:26
10,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,wet set net boon swoon loon coon bell well fine dine wine kine bin sin win tin wickets wee key knee pee lee ,1.06,1.91,8777,7401,1/30/19 15:26
93,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"I wonder if my boss will think that I'm a malcontent
I imagine if my boss will think that I'm NOT a team player
I imagine if my boss will think that I'm not accountable for my actions
I imagine if my boss will think that I'm not loyal to my coworkers
I imagine if my boss will be disappointed in my maturity as a leader",1.06,2.03,1725,1354,1/30/19 15:26
25,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,I feel very proud of my mind this imagine.,6.33,5.64,48422,2655,1/30/19 15:26
68,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"Escape with empowerment
Forward with forgetfulness
Move with moody moment
Avert with Anxiety
Away with arrogant way
",3.06,3.06,4420,2693,1/30/19 15:26
83,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,I see the money and i get excited at the idea of free money. I think about how it is like 2 hours of work for free. I feel bad but i justify that its finder keepers. I use it to pay my phone bill which is overdue.,5.02,3.19,10594,4228,1/30/19 15:27
90,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,I am looking out for myself. The co-worker wasn't that helpful anyways and it would really hurt the company if they were promoted instead of me. If they were promoted people might lose their jobs. I'm more qualified and the ends justify the means. I could help the company perform better and myself as well as others would see their careers benefit.,4.46,3.79,43864,2906,1/30/19 15:27
108,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"room  doom gloom
bar star car mar
set let get met
ask task mask
help yelp 
out pout shout 
tell yell smell",2.06,2.01,8798,7204,1/30/19 15:27
44,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"Can't make a peep because I'm faking being asleep.
Maybe I'm the baby.
It's the middle of the night, why not start a fight.
I'm a complete louse since I'm lying to my spouse.
",1,1.05,2990,2066,1/30/19 15:27
101,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"you-who
car-star
who-you
sold-told
in-sin
it-sit
car-bar
tell-sell
and-sand
no-sow
flaw-saw
a-say",1,1.06,8259,6308,1/30/19 15:27
88,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"stick, tick, lick, flick, crick, cup, pup, lit, bit, chit, flit, bin, din, sin, pour, door, floor, adore, core, shore, chore, boo, two, too, flew, dew, anew, new, true, blue, crew, ",1.98,1,13449,5863,1/30/19 15:27
99,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,This would be incredibly awkward and I honestly can't imagine myself doing this. I would just offer to sit elsewhere be cause it's just a lunch table.,2.01,1.52,31388,2018,1/30/19 15:27
20,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,woo loo too dew goo jew loo coo boo moo few fiddle riddle piddle  fight wight right tight sight height kite light bite night might farts warts tarts parts darts  hearts marts ,6.95,5.97,4408,1542,1/30/19 15:27
