subject,story_id,story,imagine,response,rating_will,rating_justif,ratingRT,justifRT,stamp
237,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,car star lurk lout scout man ban lan gran mate late rate state,4.95,3.05,86183,1779,1/19/21 15:11
224,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"tar, car, four, tore, tour, soar, more, lure, gore, whore, roar, hair, mare, tear, his, let, get, low, no, so, tow, row, mow, task, mask, bask, man, tan, say, shout, bout, rout, cup, foe, ",4.97,2.96,3944,2585,1/19/21 15:11
233,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"neck, flick, peck, trek, wreck, fleck, beck, lick

mouse, grouse, house

puck, luck, suck, truck, pluck, muck, duck, shuck, ",5.98,5.01,40810,2349,1/19/21 15:11
92,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,I imagined myself picking it up and thinking for a moment if I need to ask the person who is twenty yards in front if it was theirs. I imagined myself deciding against doing the right thing but instead putting in my pocket so that I can use it to buy lunch for that day.,1,1.97,10775,9626,1/19/21 15:11
41,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,i think i try to talk to the persons to mediate the situation,5.01,4.84,13003,7883,1/19/21 15:11
83,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"beat, dill, kill, collet, chick, mick, meet, balking, will, still, mill, fill, mound, poundm ",3.86,3.85,11652,3456,1/19/21 15:11
227,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"The dinner party is about to begin. I have six places set on my table for five guests and myself. One of the main dishes is soup, which I have been working on for a large portion of the day. When I am done and making final preparations for the dinner party I remember one of my guests doesn't eat meat. I have a moment of panic and worry they won't have anything to eat. The guests begin to arrive and when my vegetarian guest asks if the soup has meat, I tell her it does not.",1,1,3041,2755,1/19/21 15:11
1,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"I imagined a cool fall evening with a slight chill in the air.  Lights are on all the buildings around.   Cars going down the street, you can hear the engines and smell the exhaust.  People in line chatting and hearing phone notifications going off.  I imagine myself going up to my friend in line and feeling shy at first thinking I will get yelled at by the people behind me.  I try to chat my friend up talking about anything just so people behind us think I was with my friend the whole time.  As we get our tickets I felt happy and a little relieved, and more excited to see the movie.",3.01,3.62,5965,4458,1/19/21 15:11
55,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"fit
lit
bit
quit
mitt
kit
cleft
heft
deft
blue
clue
drew
flew
moo
clue
sue
glue
whew
zoo
boo
hit
quit
pit
writ
fable
gable
cable
sable
",5.01,3.03,5688,7455,1/19/21 15:11
249,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"MOVIE-BOOBIE, SOON-MOON, LINE-MINE, CUT-STRUT, TICKETS-CRICKETS, KNOW-BOW, SELL-TELL, ",3.01,2.03,6897,6051,1/19/21 15:11
263,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"I imagine that I would be polite but as the table I am sitting at with my friends it full and I am conversing with them, I would politely honestly tell the other person that there are no seats left at our table and apologize.  I would feel badly that they are sitting alone at their own table, but I would explain there are no seats left.  I would feel that it is okay to not include a different person in my frien",6.01,6.04,4262,7607,1/19/21 15:11
125,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"I am waiting in line for a movie that I have wanted to see for awhile. The line is long, and I know that the movie will most likely sell out before I get to buy since I arrived late. I see a friend at the front of the line. I leave the line and go around the side and approach my friend from the side as if I just ran into to them by chance. I start to chat with them making sure not to look around so I don't see someone trying to get my attention to leave the line. I stay chatting with the friend until it's time to buy tickets and then purchase it so I can see the movie.",3,2.99,5086,3525,1/19/21 15:11
58,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,I imagined myself sitting in front of my boss who is sitting at their desk. I imagine myself holding notes as a reminder of what I want to say. I picture myself feeling very badly about what I am doing but also justifying it because I want the promotion. I picture myself answering my bosses questions candidly.,2.37,2.14,8390,2479,1/19/21 15:11
