subject,version,condition,story_id,story,test_story_id,imagine,response,responseRT,rating_will,rating_happy,rating_check,rating_justif,rating_detail,rating_cohere,ratingRT,justif1RT,stamp,id
161,read,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,0,,1648,3.29,4.71,0,0,0,0,3203,0,4/9/16 20:52,6282
139,read,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,0,,31635,5.98,2.97,0,0,0,0,8745,0,4/9/16 20:52,6283
249,read,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,1,"I'm beat up from work and I just want to be asleep for as long as I can. I want to be able to go back to work the next morning. I want to support this family and if pretending to be asleep while the baby's crying is how I go about it, then it's what's best for everybody. I love my baby just the same.",120026,6.94,4,1,6.99,6.99,6.93,4066,0,4/9/16 20:52,6284
456,read,0,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,1,"I am having already a bad month and I did only sell two cars total. This is my only chance to sell since the customer is interested. I am telling him that the car is flawless, even though I feel bad about it. But I have to make money, too.",119999,4.53,1.98,1,4.94,6.5,5.7,10744,0,4/9/16 20:53,6285
349,read,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,0,,48926,5.04,5.03,0,0,0,0,8235,0,4/9/16 20:53,6286
349,read,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,0,,46886,5.01,4.98,0,0,0,0,9206,0,4/9/16 20:54,6287
578,read,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,1,"I'm running late for a flight and I'm in a hurry when I see someone having a hard time with luggage. I pretend I didn't see them because I don't have time to be a nice person right now. I feel bad about not helping once I reach my seat, but thankful I made it on time.",120007,4.99,4,1,5.03,6.93,6.94,24628,0,4/9/16 20:55,6288
139,read,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,1,"My breasts were still raw from breastfeeding only 30 minutes ago.  I knew my alarm would be going off in less than two hours to start another 10 hour shift before coming home and taking care of the baby again.  I can't remember the last time I got to sleep for more than two hours uninterrupted.  I feel used up and frazzled.  I need just a little more sleep.  He can take care of her just this once, I'll ge",120006,4.99,2.03,1,5.01,6,4.99,7082,0,4/9/16 20:55,6289
161,read,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,1,Didnt help her with bag,121000,5.22,2.74,1,3.89,3.06,3.27,59634,0,4/9/16 20:56,6290
578,read,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,0,,35819,5,3.04,0,0,0,0,8314,0,4/9/16 20:56,6291
161,read,0,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,0,,3609,2.69,4.69,0,0,0,0,4826,0,4/9/16 20:56,6292
456,read,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,1,"I am walking down a busy street and see a fifty dollar bill on the floor. I canÕŠëât believe how lucky I am. It had been months since I had money left for clothes shopping. So even though I think I know who dropped it, I wonÕŠëât give it back to the person. I need it myself. ",120000,1.25,3.09,1,2.34,5.65,5.74,15734,0,4/9/16 20:56,6293
467,read,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,1,The roomate is a jerk and it's perfectly ok to not help them. I'll be meeting my girlfriend at the bar and would not miss that for the bad roommate. ,120032,6.02,4.98,1,5,5.94,5.96,19113,0,4/9/16 20:56,6294
578,read,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,0,,35564,1.03,2.63,0,0,0,0,8459,0,4/9/16 20:57,6295
456,read,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,0,,51640,4.97,4,0,0,0,0,8593,0,4/9/16 20:58,6296
349,read,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,1,"My roommate Ronald never cleans up after himself. Just yesterday, he left a sink full of dishes, right before I was having a date over. I asked him to clean them, and he refused. Ronald is not helpful, so when he asked me for help with his furniture, I felt fine lying to him and going to the bar instead. I just said, ""Got a big project due, Ron."" Sorry. He looked disappointed, but he's a spoiled brat.",120000,6.02,5.04,1,7,7,7,20094,0,4/9/16 20:58,6297
578,read,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,0,,44026,5.95,2.99,0,0,0,0,10667,0,4/9/16 20:58,6298
139,read,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,1,"It had been years since all the girls had gotten together; not since college.  Vanessa was thriving in New York with her media production job, Sarah was working in IT in Texas and I was finally married and settled in my career.  We were talking a mile a minute and laughing when a man approached our table.  He eyed us up and down and asked if he could sit down and get our numbers.  We said there were no more seats at our table, hoping he'd get the hint and go away.  We didn't feel bad.",120002,5.99,5,1,5.94,5,5,5316,0,4/9/16 20:59,6299
349,read,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,0,,42334,4.99,2.95,0,0,0,0,15237,0,4/9/16 20:59,6300
467,read,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,0,,82466,4.95,5.01,0,0,0,0,61814,0,4/9/16 21:00,6301
456,read,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,1,I am laying in bed and finally having a good sleep after weeks. I hear the baby and I am always the one getting up. So this time I will just pretend that I did not wake up and let my spouse handle it. I feel bad about it but I really need to sleep.,119999,3,2.67,1,2.45,5.63,5.4,9056,0,4/9/16 21:01,6302
578,read,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,1,"I've been working here much longer than my co-worker and am much more deserving of the promotion, but the boss seems to have a soft spot for him. I take my opportunity to show the poor quality of work he is doing and maybe get a little ahead for myself. I feel bad about it, but i'm sure I'll get over it qu",120000,4.91,4,1,5.12,6.9,6.83,9348,0,4/9/16 21:02,6303
