subject,condition,story_id,story,imagine,response,responseRT,rating_will,rating_happy,rating_check,rating_justif,rating_detail,rating_cohere,ratingRT,stamp
308,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I image that I saw a person struggling with a heavy suitcase. I was in a hurry to catch my flight, so I looked the other way and pretended not to notice him. I justified it by thinking I might miss my flight if I stopped to help him.",120001,1,1.01,1,1.97,6,6,8545,4/9/16 19:21
535,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"I have only a few hours left to sleep before I have to get up and rush to an important meeting at work. My spouse has the day off, and has just returned from a restful weekend at their parents. Tending the baby might well keep me up for the rest of the night, and I really can't risk being too tired today.",120000,5.79,3.72,1,6.03,3.85,4.85,12078,4/9/16 19:21
553,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,I imagine I arrive at the airport late and I'm now rushing to make my flight in time.  On my way I come across an older gentleman who is struggling pretty hard with his suitcase.  I continue to rush on because I really don't want to have to miss my flight because I need to arrive at my destination in time.  The guilt does set in a bit once I arrive on the plane and take my seat. ,120001,4.99,3.03,1,4.97,6.22,6.46,6379,4/9/16 19:21
117,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,,27996,5.95,4.98,0,0,0,0,5950,4/9/16 19:21
207,0,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"I see myself sitting at a table with a few friends. It is one of those long tables, and there are probably 30 people taking up all the space. She comes over, she is new to the school, and ask if she can sit with us, i tell her i  wish she could, but the table is too crowded, I inform her she can sit with us tomorrow if there is room. She goes and sits alone and cries. i feel bad. ",120005,5.8,1.8,1,6.05,7,6.84,7878,4/9/16 19:21
330,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"Im being considered for a promotion at work, and its between me and the person I just worked with on project. The boss asked me what I thought of them, so I brought up all their bad qualities. I should feel bad, but I dont. fuck you dude, I want the promotion. ",120002,6.94,5.91,1,5.6,5.63,5.99,9755,4/9/16 19:21
55,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,,18277,5.01,4.29,0,0,0,0,7222,4/9/16 19:21
248,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,I'm in line with my friend who is scheduled for surgery tomorrow. We are waiting to see a popular movie and tickets are about to sell out. I know may friend may not survive the surgery and she's been waiting to see this movie. I see someone I know at the front and cut because I want my friend to see the movie. ,120002,3.99,2.98,1,5.04,6.03,6.07,64215,4/9/16 19:21
288,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"Having no seats at my table means this is a truth. I can't make more seats appear and can't make there be more space at the table. I'm not sure why this person can't see that we don't have a seat. We did, however notice that the lady was lonely so we pushed our tables together and let her sit with us. Best of both worlds.",120001,7,7,1,7,7,7,8478,4/9/16 19:21
306,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,I tell the man it has no flaws because he comes in everyday saying he is going to buy a car.  He never does.  It is a game to the customer to see me try and sell a car.  I have had enough of him and he can just go away.,120001,3.03,3.05,1,5.03,6.43,6.48,7774,4/9/16 19:21
568,0,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,,46844,3.39,2.93,0,0,0,0,11169,4/9/16 19:21
390,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,,11877,3.01,1.03,0,0,0,0,24430,4/9/16 19:21
120,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"In the grand scheme of things, if I cut in line right now, it's not like I am joining in the next Holocaust, or committing a major crime, such as a Wall Street Bank wrecking the economy and the lives of millions. There will be minor ripples of irritation among a few, but all will more or less forget about it, possibly as soon as the movie starts. Still, it;s not kind.",120014,2.98,3,1,4.95,7,7,6796,4/9/16 19:21
395,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,,22573,6.06,2.25,0,0,0,0,7365,4/9/16 19:21
352,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"My ay at work was really stressful, on top of everything else, I felt like I was beginning to get sick! My throat was on fire, I also felt fever-like symptoms. The subway",119993,5.96,3.98,1,7,7,7,11554,4/9/16 19:21
565,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,,20285,7,3.69,0,0,0,0,11189,4/9/16 19:21
30,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"As I'm walking down the street, I happen to look down and there's some money skipping along the sidewalk with the breeze. I step on the bill and lift it up to see that it's a $50 bill. I haven't even seen a $50 bill in a while and I'm surprised that anyone still carries them. I look up and see a woman ahead of me who is rifling around in her purse, and it looks like the bill may have flown out of her purse without her noticing as it's quite breezy. I pocket the bill and walk right past her. People who don't notice they've dropped money don't deserve it back. ",120004,4.94,4.98,1,4.98,5.97,5.99,5067,4/9/16 19:21
