subject,version,condition,story_id,story,test_story_id,imagine,response,responseRT,rating_will,rating_happy,rating_justif1,rating_justif2,rating_detail,rating_cohere,ratingRT,justif1RT,stamp,id
A2DLYBXZNSSJ4S,experiment3_replication_real,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,1,it's not fair.,120002,1.63,2.14,-1,1.11,1.53,1.22,4097,2492,2021-12-22 14:45:27,15129
A3HSE9ADXSVSF8,experiment3_replication_real,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,0,"defeat, meat, cheat, feat, heat, neat, able, cable, fable, sable, cleft, deft, heft, sell, well, dell, fell, gel, ",120002,3.04,3,-1,3.03,-1,-1,6816,2873,2021-12-22 14:45:30,15130
A70L26UXLTGLC,experiment3_replication_real,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,0,The dude never cleans his room and is always late on the rent. He is the one that bought some used ikea crap that probably is missing pieces anyway. Not my fault he can't follow directions. Plus I already made plans with some friends to meet up and he doesn't have any of his own so he always tags along and is annoying.,120012,1.98,2,-1,2,-1,-1,39993,3288,2021-12-22 14:45:31,15131
A387QR9H4L2IHO,experiment3_replication_real,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,1,"My co-worker is not nice.  They treat all of their subordinates poorly and are always self-serving.  I don't want them to get the promotion, so when my boss asks me about their performance on a project we did together I told my boss who my co-worker treats subordinates instead of any of the positive aspects. I think it would hurt the company if my co-worker were to be promoted. ",120010,4.21,4.27,-1,4.7,5.2,5.24,10767,5776,2021-12-22 14:45:36,15132
A12RF9L2BN8B5W,experiment3_replication_real,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,1,"I was walking down the street and found a $50 bill, I am not completely sure who it belonged to. I ended up keeping it as I was not sure who it belonged to.",121001,6,3.39,-1,4.42,5.25,6.23,8451,11658,2021-12-22 14:45:39,15133
AFRKVRPZ2RHY8,experiment3_replication_real,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,1,"I have been slaving over this soup for my dinner party all day. I know everyone at the party will love it.  When one of my friends Sally arrives, through her conversation, she casually mentions that she is now a vegetarian.  I was just out to dinner with her last week and she ate a steak for dinner, so I knew that she was not being truthful.  I had made the soup with chicken broth, but I didnt want to ruin the soup for all the other guests, so I figured I would just not mention that it has chicken broth in it.  Sally wouldnt know any better anyway, and she is not eve a real vegetarian!",120002,3.09,2.4,-1,2.33,5.61,5.52,3088,1538,2021-12-22 14:45:39,15134
A10Z9NV22LNS5A,experiment3_replication_real,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,1,I knew the person at the front of the line and I had not seen them in a while so I started conversation knowing I would be able to skip the line. I figured since I knew the person it made sense to use that opportnity.,120268,2.05,2.04,-1,2.01,6.6,6.7,56651,7966,2021-12-22 14:45:40,15135
A1LRJ2MQD4AMES,experiment3_replication_real,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,0,"car, tar, spar, star, tsar, czar, far, mar, are, gar, jar, par, char, ",120007,4,3.87,-1,3.5,-1,-1,6639,2120,2021-12-22 14:45:40,15136
AOS2PVHT2HYTL,experiment3_replication_real,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,0,"set, met, get, let
room, zoom, loom, boom, doom
bar, tar, star, car, far, jar
bad, glad, sad, mad, cad",120014,2.98,2.03,-1,3.03,-1,-1,9572,5039,2021-12-22 14:45:45,15137
A3EYRDEQ7CXUMN,experiment3_replication_real,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,0,"bar, star, boo, laid, far, told, claws, pass, paw, ben, go, slow",120014,2,2.01,-1,2,-1,-1,5215,4643,2021-12-22 14:45:46,15138
A31898LQJO7I3,experiment3_replication_real,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,1,"I imagine working in my office and being really anxious about the upcoming promotion decision because I really want it, and then my boss coming up to me to get my peer evaluation on my coworker who is being considered for the promotion as well. Regarding a previous project we worked on together, I made sure to highlight some negative aspects of my coworker's work. ",120620,4.95,4,-1,5.99,6,6.01,22852,3916,2021-12-22 14:45:46,15139
A3D755O9XF02U6,experiment3_replication_real,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,0,"cad, dad, fad, had, lad, mad, pad, rad, sell, well, bell, fell, hell, sell, stem, phlegm, hem, laid, ",120011,2.97,3.02,-1,1.06,-1,-1,10489,11542,2021-12-22 14:45:46,15140
A16E38HXNQBLCU,experiment3_replication_real,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,1,"I imagine I'm rushing through the airport to catch the last flight for the week back home to see my parents for the holidays, and as I rush past, a large, muscular man seems to briefly struggle with a heavy briefcase. He's headed the opposite direction from me, so I avert my eyes and walk past. I barely catch my flight in time, so I'm grateful I didn't have any further delays.",120006,6,4.45,-1,4.99,7,7,53607,7564,2021-12-22 14:45:47,15141
A2137K4XEU12TI,experiment3_replication_real,0,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,0,"The table is set and the food is ready, my friends are to come in one hour. I realize that my friend Carla is a vegetarian and will not eat my chicken soup. I have no time to prepare anything else so I decide I won-t tell her about the chicken and just say that my soup is vegetable based. She will not notice, besides she wasn't a vegetarian all her life. One more chicken soup won't kill he",120010,1.96,2.71,-1,1.34,-1,-1,6063,3199,2021-12-22 14:45:49,15142
A29DF24JS60P35,experiment3_replication_real,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,1,"When my boss approaches me I point out negative aspects of Sue's performance. I didn't lie, and although I feel somewhat bad, I'm pretty sure she would do the same thing in my place to try to earn the promotion. I am the harder worker and don't call off sick as much so I feel I deserve the promotion and if she worked harder maybe she could get a promotion too.",119998,5,4.98,-1,5.97,6.7,6.62,7813,6104,2021-12-22 14:45:49,15143
A2YR29YNFLZSUG,experiment3_replication_real,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,0,"Droop, stoop, dupe, sloth, moth, coop, loop, doth, ",120006,1.92,3,-1,1.98,-1,-1,15899,3706,2021-12-22 14:45:49,15144
AQ53YJDPDDLZ,experiment3_replication_real,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,1,This is after we're finished with dinner. I decide not to tell the guest that it's made with chicken broth because it's better that the person not know. And Im pretty sure she should have known the moment she tasted it and I'm sure there's not going to be any physical reaction to the chicken broth. So it's better not to tell her and have her make a big deal out of it. ,120298,1,1.56,-1,1.69,6.06,6.39,5718,5426,2021-12-22 14:45:50,15145
A203KZ01LO7120,experiment3_replication_real,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,1,i feel bad for the people that i cut but it benefits me so i would do these all the time. the other people would look at me mad and i would be ok,119997,5.64,5.81,-1,5.42,5.48,5.49,13322,2125,2021-12-22 14:45:50,15146
