subject,condition,story_id,story,imagine,response,rating_will,rating_happy,rating_check,rating_justif,rating_detail,rating_cohere,ratingRT,justifRT,stamp
431,1,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"beats, cleats, eats, streets, sheets, receipts, bends, cleanse, ends, gens, pens, tens, lens, amends, cable, fable, label, enable, disable",6.12,4.28,1,4.94,0,0,3042,14570,5/23/16 20:03
439,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I don't know for sure who the money belonged to.  I feel that it's in a public place, the rule of finder's keepers is in effect.  I'm concerned if I ask the person whether they dropped money they will simply say yes even if they know they didn't.  I could also really use the extra money.",4.89,2.96,1,3.03,6.54,7,4161,3538,5/23/16 20:04
19,0,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"able,cable, fable, hit, bit, knit, writ, slit, fit, grit, heat, greet, feat, feet, sheet, elite, discrete, obsolete, ",1,1.94,1,2.04,0,0,3886,3290,5/23/16 20:05
431,1,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"groovy, chine, dine, fine, mine, nine, spine, sign, sine, pine, brine, align, airline, wine, bloodline, assign, benign, blues, booze, bruise, choose, cruise, cuisse, deuce, moose, loose, jews, lose, snooze",5,3.98,1,4.98,0,0,2542,4734,5/23/16 20:06
428,0,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,I'm sitting with some good friends at a table during lunch hour and my best friend comes up and wants to sit next to me but the table is full. I tell him that there is no more room so he goes and sits down at the table right next to ours. He is still close enough to take part in some of the conversation.,6,3.08,1,6.01,3.9,4.9,7815,11727,5/23/16 20:06
432,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"beats, leap, keep, deep, cheap",3.95,1.98,1,1.02,0,0,72806,3284,5/23/16 20:07
439,0,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"table cable sable fable label able
sit bit lit fit 
there bear care fair tear rare dare",3.4,2.71,1,3.28,0,0,5686,3515,5/23/16 20:07
428,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"I got on the train as soon as this elderly man did. I glance to my left and spot one last seat open and I am between the seat and the old man. I go and sit down in the seat, leaving the man to stand on his own until he gets off or another seat opens up. I sit down and pull out my phone and look at it for the duration of my trip.",1,1,1,1.99,4.97,5.95,5459,4726,5/23/16 20:09
439,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"I wake up in the middle of the night because the baby is crying.  I am desperate for some sleep and need to be up early in the morning to leave for work.  My wife does not need to leave the house for work the next day.  I figure it's better for her to check on the baby.  If she asks me to go, I will.  Otherwise I will pretend to be asleep.",2.89,2.43,1,3.11,6.08,7,3173,2000,5/23/16 20:10
19,0,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"I had a group of people over for dinner, and I made a soup that I was really proud of. Once the guests were there, I realized that I had made soup with chicken, and one of the guests is vegetarian. If I tell everyone that I made the mistake, our friend wont eat my soup, and everyone else probably wont either. They will all want to go somewhere else. I decide to lie, and say that it is made of vegetable broth.",1,1.95,1,1,7,7,126471,2499,5/23/16 20:10
432,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"I can imagine writing down all of the bad things of my coworker, on the project, and feeling excited of possibly getting the promotion, while at the same time sad because I am putting down my coworker chance of getting a promotion. ",3.84,3.09,1,1.8,4.86,3.41,23127,1785,5/23/16 20:11
428,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"fell, smell, hell, shell, bell, dell, sell, quell, yell, gel, oar, four, more, door, floor, whore, core, pore, snore, chore, shore, nor, wore, lore, sore, gore, tore, vore, toss, loss, moss, farts, marts, carts, ",1,1,1,1.94,0,0,5601,3432,5/23/16 20:13
19,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"heat, neat, complete, sheet, treat, pleat, feat, street, meet, meat, elite, discrete, wheat, beat, beet, town, frown, brown, drown, ",1.51,1.98,1,2.01,0,0,6775,7509,5/23/16 20:13
581,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"fork, cork, torque, bork  car, star, tar, par, spar, rwar, far, jar, mar, had, sad, mad, dad, fad, ",2.06,3.11,1,3.03,0,0,11434,10065,5/23/16 20:13
439,0,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,I am desperate to get paid. I justify it to myself by figuring the customer should know used car salesman is dishonest and shady.  I tell myself the serious flaw won't necessarily affect the next owner.  I have a family to support and must do anything to get ahead.,1,1,1,1,6.05,6.93,8686,4840,5/23/16 20:14
432,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"walk, talk, ",3.79,4.65,1,5.91,0,0,72220,2519,5/23/16 20:16
428,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"you, knew, shoe, blue, goo, poo, moo, boo, woo, too, zoo, who, rue, drew, crew, through, chew, lieu, blew, kick, stick, flick, tick, knick, wick, hick, lick, thick, chick, click, ",1.93,1.98,1,1.95,0,0,5026,3059,5/23/16 20:16
19,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"As I'm walking down the street, I see a bill. I see a person ahead, down the path. They must have dropped it. I know that isn't my money, but boy, do I need it. I could grab that, and have a nice lunch today.

Oh well. It's his mistake. I grab it, and continue walk. I try to act like I'm not doing anything. I don't want him to realize that he lost the money and I have it. I make my way to the bus stop, and get ready to spend my money.",6.03,3.62,1,2,7,7,3860,2810,5/23/16 20:17
439,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"seat feet cleat beat beet teat meat wheat heat
down town clown frown gown",1.13,1.72,1,1.41,0,0,8672,4307,5/23/16 20:17
